12,56
12,57
12,59
12,60
12,61
12,63
12,65
12,67
12,70
12,72
12,74
12,76
12,79
12,84
12,87
12,91
12,92
12,94
12,97
12,98
12,106
12,107
12,110
12,111
12,112
12,114
12,115
12,116
12,119
12,121
12,122
12,124
12,126
12,127
12,129
12,131
12,133
12,134
12,137
12,144
12,149
13,15
13,19
13,21
13,22
13,23
13,25
13,29
13,33
13,37
13,38
13,39
13,40
13,43
13,47
13,50
13,51
13,56
13,60
13,63
13,67
13,68
13,73
13,74
13,76
13,77
13,84
13,88
13,89
13,90
13,94
13,95
13,96
13,97
13,98
13,99
13,102
13,104
13,105
13,108
13,111
13,112
13,114
13,115
13,116
13,117
13,118
13,119
13,121
13,122
13,127
13,129
13,136
13,137
13,138
13,139
13,140
13,142
13,145
13,147
14,15
14,20
14,22
14,24
14,27
14,28
14,31
14,34
14,38
14,44
14,47
14,50
14,51
14,52
14,53
14,58
14,59
14,64
14,66
14,68
14,69
14,72
14,74
14,76
14,84
14,85
14,86
14,91
14,92
14,94
14,95
14,96
14,98
14,99
14,100
14,101
14,105
14,107
14,109
14,111
14,113
14,115
14,116
14,117
14,121
14,124
14,125
14,126
14,129
14,133
14,137
14,138
14,139
14,142
14,144
14,145
14,146
14,148
14,149
15,16
15,18
15,21
15,29
15,30
15,33
15,37
15,38
15,40
15,41
15,43
15,44
15,45
15,47
15,48
15,49
15,50
15,52
15,55
15,58
15,60
15,62
15,64
15,65
15,66
15,67
15,70
15,73
15,74
15,75
15,77
15,78
15,79
15,82
15,83
15,86
15,87
15,90
15,93
15,94
15,97
15,98
15,99
15,100
15,101
15,103
15,104
15,105
15,107
15,108
15,109
15,110
15,112
15,113
15,122
15,124
15,131
15,132
15,133
15,135
15,136
15,137
15,139
15,144
15,147
16,18
16,22
16,24
16,25
16,29
16,33
16,34
16,36
16,39
16,40
16,42
16,43
16,44
16,45
16,46
16,48
16,49
16,50
16,51
16,53
16,55
16,57
16,59
16,65
16,69
16,70
16,76
16,77
16,78
16,83
16,86
16,87
16,88
16,91
16,93
16,96
16,97
16,99
16,100
16,101
16,104
16,105
16,109
16,110
16,111
16,113
16,114
16,115
16,117
16,120
16,121
16,123
16,124
16,125
16,127
16,132
16,133
16,134
16,140
16,142
16,145
16,146
16,147
16,148
17,18
17,24
17,25
17,27
17,31
17,32
17,35
17,36
17,39
17,41
17,47
17,49
17,51
17,52
17,55
17,56
17,57
17,60
17,62
17,65
17,66
17,67
17,69
17,71
17,72
17,77
17,80
17,83
17,84
17,86
17,87
17,88
17,92
17,93
17,94
17,95
17,97
17,98
17,99
17,103
17,104
17,106
17,109
17,112
17,115
17,117
17,121
17,122
17,125
17,129
17,130
17,134
17,138
17,144
17,145
17,146
17,149
18,20
18,28
18,29
18,30
18,32
18,33
18,43
18,45
18,49
18,50
18,52
18,55
18,56
18,64
18,65
18,66
18,68
18,72
18,73
18,79
18,80
18,81
18,83
18,86
18,91
18,92
18,94
18,95
18,98
18,99
18,104
18,105
18,106
18,108
18,109
18,110
18,112
18,113
18,114
18,116
18,117
18,118
18,119
18,123
18,124
18,125
18,131
18,133
18,135
18,136
18,138
18,141
18,147
18,148
19,22
19,24
19,27
19,29
19,30
19,31
19,33
19,37
19,38
19,40
19,44
19,45
19,48
19,49
19,50
19,51
19,54
19,56
19,57
19,58
19,60
19,62
19,63
19,65
19,66
19,70
19,71
19,73
19,75
19,77
19,78
19,79
19,80
19,81
19,82
19,84
19,85
19,86
19,87
19,88
19,89
19,90
19,94
19,95
19,97
19,102
19,104
19,105
19,107
19,108
19,109
19,110
19,114
19,115
19,119
19,121
19,126
19,127
19,128
19,131
19,138
19,139
19,141
19,142
19,144
19,145
19,148
19,149
20,22
20,24
20,26
20,27
20,28
20,30
20,35
20,37
20,42
20,45
20,46
20,50
20,52
20,55
20,61
20,62
20,63
20,70
20,72
20,73
20,74
20,76
20,77
20,79
20,99
20,108
20,109
20,110
20,112
20,113
20,114
20,115
20,118
20,119
20,121
20,129
20,130
20,131
20,134
20,141
20,144
20,145
20,147
21,22
21,23
21,24
21,27
21,29
21,30
21,31
21,32
21,35
21,36
21,38
21,39
21,40
21,41
21,44
21,45
21,46
21,48
21,50
21,52
21,55
21,56
21,61
21,64
21,65
21,66
21,69
21,70
21,71
21,73
21,77
21,81
21,83
21,86
21,87
21,89
21,92
21,96
21,98
21,100
21,101
21,103
21,104
21,107
21,109
21,110
21,113
21,114
21,119
21,122
21,123
21,125
21,127
21,134
21,137
21,138
21,139
21,142
21,143
21,144
21,145
21,147
21,149
22,24
22,26
22,27
22,28
22,32
22,34
22,35
22,39
22,40
22,41
22,45
22,46
22,47
22,48
22,49
22,52
22,55
22,61
22,62
22,63
22,64
22,65
22,68
22,71
22,75
22,76
22,77
22,80
22,81
22,82
22,83
22,87
22,88
22,90
22,91
22,96
22,98
22,100
22,102
22,103
22,108
22,113
22,114
22,115
22,116
22,117
22,121
22,122
22,124
22,126
22,129
22,130
22,131
22,136
22,137
22,139
22,140
22,141
22,145
22,146
22,149
23,28
23,29
23,30
23,31
23,35
23,37
23,38
23,39
23,40
23,41
23,42
23,44
23,46
23,49
23,51
23,52
23,54
23,56
23,59
23,61
23,62
23,64
23,65
23,68
23,69
23,70
23,72
23,73
23,74
23,75
23,79
23,81
23,86
23,90
23,91
23,92
23,94
23,95
23,96
23,97
23,98
23,102
23,104
23,105
23,106
23,108
23,109
23,110
23,114
23,117
23,122
23,124
23,125
23,129
23,131
23,137
23,140
23,141
23,142
23,143
23,144
23,146
23,147
23,148
23,149
24,26
24,31
24,32
24,34
24,36
24,40
24,41
24,43
24,47
24,48
24,55
24,56
24,57
24,60
24,61
24,62
24,65
24,67
24,68
24,71
24,72
24,73
24,74
24,75
24,77
24,79
24,81
24,83
24,85
24,88
24,89
24,91
24,94
24,96
24,98
24,100
24,102
24,103
24,106
24,109
24,111
24,114
24,116
24,118
24,119
24,122
24,123
24,127
24,128
24,129
24,131
24,134
24,135
24,136
24,137
24,139
24,141
24,146
24,147
24,148
24,149
25,28
25,31
25,32
25,36
25,40
25,44
25,48
25,49
25,50
25,51
25,56
25,58
25,62
25,63
25,67
25,71
25,72
25,74
25,81
25,82
25,92
25,93
25,94
25,96
25,98
25,99
25,105
25,107
25,108
25,111
25,114
25,115
25,116
25,117
25,119
25,120
25,121
25,122
25,124
25,127
25,129
25,130
25,131
25,133
25,134
25,135
25,136
25,138
25,140
25,141
25,143
25,146
25,147
26,28
26,29
26,30
26,36
26,37
26,38
26,41
26,42
26,44
26,45
26,47
26,48
26,49
26,50
26,51
26,58
26,61
26,63
26,65
26,69
26,77
26,80
26,81
26,82
26,84
26,85
26,87
26,89
26,92
26,93
26,102
26,104
26,106
26,107
26,108
26,111
26,112
26,114
26,115
26,116
26,117
26,118
26,123
26,125
26,126
26,129
26,130
26,131
26,134
26,135
26,136
26,137
26,138
26,139
26,140
26,141
26,142
26,144
26,145
26,146
27,31
27,34
27,35
27,37
27,38
27,41
27,42
27,43
27,44
27,49
27,51
27,52
27,55
27,58
27,61
27,63
27,65
27,70
27,71
27,72
27,76
27,77
27,78
27,79
27,80
27,83
27,85
27,86
27,89
27,100
27,101
27,104
27,106
27,107
27,109
27,116
27,119
27,121
27,123
27,124
27,128
27,134
27,135
27,136
27,137
27,138
27,140
27,142
27,144
27,146
28,30
28,31
28,32
28,34
28,35
28,37
28,38
28,40
28,42
28,45
28,48
28,50
28,52
28,55
28,56
28,57
28,58
28,59
28,62
28,65
28,66
28,67
28,68
28,69
28,71
28,72
28,75
28,79
28,80
28,82
28,84
28,85
28,88
28,90
28,91
28,94
28,98
28,99
28,100
28,104
28,105
28,109
28,110
28,113
28,114
28,116
28,119
28,122
28,123
28,127
28,128
28,129
28,130
28,134
28,135
28,136
28,140
28,141
28,144
28,148
29,30
29,31
29,32
29,33
29,34
29,35
29,36
29,37
29,39
29,40
29,41
29,42
29,44
29,46
29,47
29,50
29,52
29,53
29,55
29,56
29,57
29,60
29,61
29,63
29,64
29,65
29,67
29,68
29,69
29,71
29,72
29,74
29,76
29,78
29,79
29,82
29,83
29,84
29,86
29,97
29,99
29,100
29,104
29,106
29,108
29,109
29,110
29,111
29,113
29,114
29,117
29,120
29,124
29,127
29,128
29,131
29,132
29,133
29,134
29,136
29,142
29,143
29,145
29,148
30,31
30,32
30,36
30,38
30,39
30,42
30,45
30,46
30,48
30,52
30,53
30,54
30,58
30,59
30,60
30,61
30,63
30,64
30,69
30,77
30,79
30,80
30,82
30,86
30,89
30,90
30,91
30,95
30,97
30,98
30,100
30,103
30,105
30,106
30,107
30,108
30,112
30,114
30,119
30,120
30,122
30,124
30,126
30,127
30,128
30,129
30,130
30,131
30,132
30,133
30,134
30,137
30,139
30,141
30,142
30,144
30,146
30,148
31,34
31,35
31,40
31,42
31,46
31,48
31,57
31,60
31,61
31,64
31,65
31,66
31,68
31,70
31,71
31,74
31,75
31,77
31,78
31,79
31,80
31,85
31,89
31,91
31,92
31,99
31,100
31,104
31,105
31,108
31,109
31,110
31,113
31,118
31,119
31,120
31,121
31,124
31,125
31,126
31,128
31,130
31,132
31,133
31,136
31,138
31,139
31,140
31,141
31,142
31,146
31,148
31,149
32,33
32,34
32,36
32,41
32,42
32,43
32,45
32,47
32,49
32,52
32,55
32,59
32,61
32,64
32,65
32,66
32,67
32,69
32,71
32,73
32,74
32,75
32,79
32,81
32,84
32,85
32,88
32,89
32,92
32,93
32,94
32,97
32,98
32,99
32,104
32,105
32,106
32,108
32,117
32,119
32,120
32,121
32,122
32,124
32,127
32,128
32,129
32,131
32,133
32,134
32,135
32,141
32,142
32,144
32,145
32,146
32,148
33,34
33,37
33,39
33,40
33,41
33,45
33,46
33,47
33,48
33,49
33,51
33,56
33,63
33,64
33,66
33,68
33,69
33,70
33,71
33,74
33,75
33,76
33,78
33,80
33,81
33,83
33,87
33,88
33,89
33,93
33,98
33,99
33,101
33,104
33,106
33,110
33,112
33,113
33,115
33,120
33,124
33,126
33,128
33,132
33,133
33,134
33,136
33,138
33,140
33,141
33,142
33,145
33,146
33,147
33,149
34,35
34,36
34,42
34,43
34,45
34,48
34,50
34,51
34,52
34,53
34,54
34,58
34,59
34,60
34,61
34,62
34,64
34,65
34,67
34,68
34,70
34,76
34,77
34,78
34,79
34,80
34,81
34,82
34,83
34,84
34,86
34,90
34,93
34,94
34,95
34,99
34,101
34,102
34,107
34,108
34,112
34,114
34,115
34,116
34,118
34,119
34,120
34,121
34,122
34,124
34,125
34,126
34,129
34,132
34,133
34,136
34,137
34,138
34,139
34,144
34,147
34,149
35,38
35,39
35,40
35,42
35,43
35,46
35,47
35,48
35,51
35,52
35,55
35,57
35,58
35,59
35,60
35,61
35,63
35,64
35,67
35,69
35,70
35,72
35,74
35,80
35,81
35,84
35,89
35,91
35,99
35,100
35,102
35,103
35,109
35,110
35,112
35,113
35,114
35,115
35,117
35,118
35,121
35,126
35,128
35,130
35,132
35,134
35,135
35,139
35,142
35,146
36,37
36,41
36,44
36,45
36,46
36,47
36,48
36,52
36,53
36,54
36,58
36,61
36,63
36,64
36,66
36,67
36,71
36,72
36,73
36,74
36,75
36,77
36,79
36,82
36,83
36,85
36,88
36,89
36,91
36,96
36,97
36,99
36,100
36,101
36,104
36,106
36,109
36,110
36,111
36,112
36,113
36,120
36,123
36,125
36,126
36,127
36,130
36,133
36,135
36,136
36,137
36,138
36,143
36,144
36,147
36,148
37,39
37,42
37,43
37,47
37,48
37,50
37,51
37,53
37,54
37,55
37,56
37,58
37,59
37,67
37,69
37,70
37,73
37,75
37,78
37,79
37,81
37,90
37,91
37,93
37,95
37,96
37,98
37,99
37,100
37,101
37,102
37,105
37,107
37,108
37,110
37,114
37,116
37,117
37,118
37,121
37,124
37,125
37,126
37,127
37,131
37,133
37,135
37,139
37,142
37,144
37,146
37,148
38,40
38,42
38,45
38,46
38,50
38,51
38,52
38,53
38,54
38,56
38,57
38,58
38,59
38,60
38,61
38,62
38,64
38,67
38,69
38,70
38,71
38,72
38,76
38,77
38,81
38,83
38,84
38,85
38,90
38,97
38,98
38,99
38,100
38,102
38,103
38,105
38,106
38,107
38,108
38,109
38,112
38,113
38,114
38,116
38,121
38,125
38,127
38,129
38,130
38,132
38,134
38,137
38,138
38,139
38,140
38,141
38,142
38,143
38,148
39,41
39,42
39,43
39,44
39,45
39,46
39,48
39,51
39,52
39,59
39,60
39,62
39,64
39,65
39,70
39,75
39,76
39,77
39,79
39,80
39,81
39,82
39,83
39,86
39,88
39,89
39,91
39,92
39,94
39,96
39,98
39,100
39,101
39,105
39,106
39,107
39,108
39,110
39,112
39,113
39,116
39,117
39,123
39,125
39,131
39,135
39,139
39,141
39,147
39,148
40,41
40,43
40,45
40,48
40,49
40,50
40,51
40,56
40,57
40,60
40,62
40,66
40,72
40,75
40,76
40,77
40,78
40,82
40,83
40,84
40,87
40,88
40,89
40,90
40,91
40,94
40,98
40,100
40,101
40,103
40,104
40,105
40,106
40,108
40,112
40,113
40,115
40,118
40,120
40,121
40,122
40,123
40,125
40,127
40,130
40,132
40,133
40,136
40,137
40,138
40,142
40,143
40,145
40,147
41,42
41,44
41,50
41,51
41,52
41,54
41,55
41,57
41,60
41,61
41,64
41,67
41,68
41,70
41,71
41,78
41,80
41,81
41,82
41,83
41,84
41,86
41,87
41,88
41,97
41,100
41,102
41,104
41,105
41,109
41,110
41,112
41,114
41,115
41,120
41,121
41,122
41,123
41,125
41,127
41,129
41,130
41,131
41,135
41,136
41,139
41,141
41,143
41,144
41,146
41,148
42,43
42,45
42,46
42,47
42,54
42,56
42,57
42,58
42,60
42,61
42,63
42,64
42,66
42,72
42,74
42,75
42,76
42,79
42,83
42,85
42,88
42,93
42,95
42,96
42,97
42,102
42,103
42,104
42,105
42,107
42,108
42,110
42,111
42,112
42,113
42,117
42,118
42,120
42,121
42,126
42,127
42,129
42,131
42,132
42,134
42,135
42,136
42,139
42,142
42,145
42,149
43,47
43,50
43,53
43,54
43,55
43,58
43,61
43,63
43,64
43,67
43,71
43,72
43,73
43,76
43,77
43,78
43,79
43,81
43,82
43,83
43,85
43,88
43,90
43,92
43,94
43,95
43,96
43,97
43,100
43,102
43,103
43,104
43,105
43,110
43,112
43,114
43,115
43,116
43,118
43,121
43,125
43,126
43,127
43,129
43,135
43,139
43,142
43,143
43,144
43,147
43,148
44,46
44,48
44,49
44,50
44,52
44,54
44,55
44,58
44,59
44,60
44,62
44,63
44,65
44,66
44,67
44,72
44,81
44,82
44,87
44,88
44,98
44,102
44,103
44,106
44,109
44,110
44,112
44,115
44,119
44,121
44,125
44,126
44,130
44,131
44,132
44,134
44,135
44,139
44,140
44,141
44,142
44,147
44,148
44,149
45,46
45,49
45,51
45,53
45,54
45,55
45,56
45,57
45,58
45,59
45,64
45,65
45,66
45,73
45,75
45,77
45,78
45,82
45,83
45,85
45,88
45,90
45,91
45,92
45,93
45,94
45,96
45,99
45,104
45,105
45,106
45,117
45,118
45,120
45,128
45,130
45,133
45,139
45,140
45,143
45,144
45,146
45,147
45,149
46,47
46,52
46,54
46,57
46,58
46,61
46,65
46,66
46,67
46,68
46,69
46,70
46,75
46,78
46,79
46,82
46,85
46,87
46,88
46,91
46,93
46,94
46,95
46,97
46,98
46,99
46,101
46,103
46,106
46,107
46,108
46,117
46,118
46,119
46,124
46,126
46,129
46,132
46,135
46,136
46,137
46,140
46,143
46,144
46,145
46,146
46,148
47,48
47,49
47,50
47,54
47,57
47,61
47,62
47,63
47,64
47,68
47,69
47,71
47,72
47,78
47,80
47,83
47,85
47,87
47,88
47,89
47,96
47,98
47,99
47,100
47,101
47,103
47,109
47,110
47,113
47,114
47,115
47,118
47,120
47,123
47,126
47,129
47,130
47,133
47,135
47,136
47,137
47,139
47,140
47,141
47,144
47,146
47,147
48,49
48,50
48,51
48,52
48,55
48,56
48,57
48,59
48,60
48,64
48,66
48,69
48,70
48,74
48,77
48,81
48,83
48,85
48,86
48,87
48,88
48,91
48,95
48,100
48,104
48,105
48,106
48,113
48,114
48,116
48,117
48,121
48,124
48,126
48,127
48,129
48,130
48,131
48,132
48,133
48,136
48,140
48,141
48,145
49,50
49,53
49,55
49,60
49,61
49,62
49,63
49,67
49,68
49,69
49,70
49,74
49,75
49,79
49,85
49,88
49,89
49,91
49,92
49,93
49,95
49,100
49,103
49,106
49,107
49,108
49,111
49,114
49,116
49,118
49,119
49,120
49,121
49,122
49,123
49,127
49,130
49,131
49,132
49,133
49,134
49,135
49,137
49,139
49,140
49,141
49,144
49,147
50,51
50,52
50,53
50,56
50,59
50,61
50,63
50,65
50,67
50,70
50,72
50,82
50,83
50,84
50,85
50,87
50,90
50,92
50,96
50,102
50,105
50,106
50,108
50,113
50,119
50,120
50,124
50,125
50,126
50,130
50,131
50,132
50,134
50,137
50,139
50,143
50,144
50,145
50,148
51,52
51,54
51,56
51,59
51,61
51,62
51,63
51,64
51,67
51,70
51,71
51,72
51,74
51,77
51,80
51,82
51,83
51,89
51,90
51,91
51,92
51,93
51,96
51,97
51,99
51,101
51,102
51,103
51,104
51,106
51,107
51,109
51,111
51,112
51,117
51,118
51,121
51,127
51,130
51,132
51,134
51,135
51,139
51,141
51,142
51,143
51,144
52,53
52,56
52,57
52,59
52,60
52,61
52,69
52,72
52,74
52,78
52,80
52,81
52,84
52,87
52,89
52,91
52,92
52,93
52,94
52,95
52,99
52,103
52,104
52,105
52,106
52,109
52,110
52,111
52,112
52,113
52,114
52,115
52,120
52,121
52,122
52,123
52,124
52,129
52,130
52,131
52,132
52,133
52,134
52,141
52,142
52,145
52,146
52,147
52,148
52,149
53,57
53,59
53,65
53,68
53,70
53,71
53,72
53,73
53,74
53,80
53,90
53,91
53,93
53,94
53,97
53,100
53,105
53,108
53,109
53,111
53,112
53,119
53,120
53,121
53,122
53,125
53,127
53,128
53,132
53,136
53,142
53,143
53,144
53,145
53,149
54,55
54,56
54,57
54,58
54,60
54,61
54,62
54,64
54,67
54,68
54,69
54,73
54,75
54,77
54,83
54,85
54,86
54,89
54,90
54,92
54,94
54,95
54,97
54,102
54,104
54,107
54,111
54,113
54,114
54,115
54,116
54,118
54,119
54,122
54,123
54,124
54,126
54,127
54,128
54,129
54,132
54,133
54,135
54,136
54,139
54,140
54,142
54,143
54,146
55,57
55,62
55,70
55,71
55,73
55,74
55,75
55,80
55,81
55,82
55,83
55,84
55,86
55,87
55,98
55,99
55,100
55,104
55,106
55,108
55,109
55,110
55,113
55,115
55,116
55,118
55,120
55,122
55,124
55,125
55,127
55,129
55,132
55,133
55,134
55,135
55,136
55,137
55,139
55,140
55,141
55,143
55,144
55,145
55,146
55,148
55,149
56,60
56,62
56,65
56,66
56,67
56,68
56,69
56,73
56,74
56,75
56,77
56,78
56,83
56,89
56,91
56,92
56,94
56,95
56,97
56,100
56,101
56,103
56,105
56,106
56,107
56,108
56,110
56,112
56,114
56,115
56,116
56,120
56,123
56,124
56,130
56,131
56,134
56,137
56,138
56,139
56,140
56,141
56,144
57,61
57,63
57,64
57,66
57,67
57,68
57,71
57,74
57,75
57,78
57,79
57,80
57,81
57,83
57,85
57,87
57,88
57,89
57,90
57,91
57,92
57,94
57,95
57,96
57,98
57,100
57,101
57,102
57,103
57,104
57,106
57,108
57,109
57,112
57,113
57,121
57,122
57,123
57,124
57,125
57,130
57,132
57,135
57,136
57,137
57,139
57,142
57,143
57,145
57,147
57,149
58,61
58,62
58,64
58,66
58,68
58,71
58,72
58,77
58,78
58,82
58,83
58,84
58,85
58,86
58,87
58,88
58,89
58,90
58,91
58,92
58,94
58,97
58,100
58,101
58,102
58,105
58,106
58,107
58,108
58,109
58,110
58,112
58,114
58,120
58,123
58,125
58,130
58,131
58,135
58,136
58,137
58,140
58,141
58,142
58,143
58,145
58,147
58,148
58,149
59,62
59,63
59,66
59,67
59,68
59,70
59,72
59,73
59,74
59,75
59,77
59,78
59,80
59,82
59,83
59,86
59,89
59,92
59,93
59,98
59,103
59,105
59,107
59,108
59,112
59,117
59,119
59,122
59,129
59,131
59,132
59,134
59,135
59,142
59,143
59,144
59,146
59,148
60,61
60,62
60,64
60,65
60,72
60,75
60,78
60,79
60,80
60,82
60,84
60,89
60,90
60,91
60,92
60,95
60,102
60,104
60,109
60,110
60,111
60,112
60,114
60,118
60,119
60,120
60,123
60,125
60,127
60,129
60,133
60,134
60,135
60,138
60,140
60,142
60,143
60,144
60,147
60,149
61,63
61,64
61,71
61,73
61,75
61,77
61,79
61,81
61,82
61,84
61,85
61,86
61,87
61,90
61,91
61,94
61,96
61,102
61,104
61,106
61,114
61,116
61,119
61,123
61,124
61,126
61,127
61,128
61,132
61,134
61,135
61,136
61,137
61,138
61,141
61,142
61,144
61,146
61,148
62,67
62,73
62,78
62,85
62,88
62,90
62,91
62,92
62,96
62,101
62,102
62,105
62,108
62,109
62,110
62,112
62,113
62,114
62,115
62,118
62,119
62,121
62,125
62,126
62,128
62,129
62,135
62,136
62,138
62,144
62,146
62,148
63,65
63,67
63,73
63,77
63,79
63,80
63,81
63,84
63,85
63,87
63,89
63,91
63,95
63,96
63,100
63,101
63,102
63,103
63,104
63,105
63,107
63,109
63,112
63,115
63,116
63,119
63,120
63,126
63,128
63,129
63,130
63,131
63,134
63,142
63,143
63,144
63,145
63,146
64,66
